Serial,Device_Type,first_seen_date,last_seen_date,total_days_observed,total_records,risk_score_current,risk_score_avg,risk_score_max,risk_score_min,risk_score_std,device_health_status,battery_current,battery_min,battery_max,battery_avg,battery_std,battery_readings_total,battery_readings_valid,battery_readings_negative,battery_readings_over100,battery_readings_nan,battery_data_quality_pct,battery_data_quality,expected_daily_drain,battery_drain_rate_per_day,drain_deviation,days_until_battery_critical,expected_battery_life_days,expected_battery_life_years,battery_low_days_count,battery_low_percentage,battery_warning_days_count,battery_drain_category,battery_data_issue,years_remaining,battery_health_category,risk_category,drain_category,days_since_last_comm,communication_status,not_communicating_7d,has_sensor_issue,projected_life_years,life_reduction_pct,remaining_life_category,less_than_10yr_life,is_slightly_draining,is_moderately_draining,is_fast_draining,is_critical_draining,needs_replacement_1year,needs_replacement_2year,schedule_replacement_3year,life_expectancy_category,estimated_days_remaining,critical_battery_30d,emergency_battery_7d,comm_risk_score,sensor_risk_score,battery_risk_score,drain_risk_score,overall_risk_score,priority_level
RE39190029,ZM1,2025-09-13,2025-10-13,30,30,98.58,98.47866666666664,98.58,98.33,0.0834073234745923,CRITICAL,55.18,55.18,55.18,55.180000000000014,1.4453792906454277e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,35180.0,55180.0,151.17808219178082,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),55180.0,False,False,0,0,0,0,0.0,Normal
RE48175006,ZM1,2025-09-13,2025-10-13,30,30,98.56,98.45533333333331,98.56,98.27,0.0879158427264345,CRITICAL,45.12,45.12,45.12,45.119999999999976,2.1680689359681412e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,25120.0,45120.0,123.61643835616438,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),45120.0,False,False,0,0,40,0,12.0,Normal
RE25191273,ZM1,2025-09-13,2025-10-13,30,30,98.29,98.08433333333332,98.29,97.88,0.1233353525774446,CRITICAL,61.23,61.23,61.23,61.23,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,41229.99999999999,61229.99999999999,167.75342465753425,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),61229.99999999999,False,False,0,0,0,0,0.0,Normal
RE25191267,ZM1,2025-09-13,2025-10-13,30,30,98.29,98.08433333333332,98.29,97.88,0.1233353525774446,CRITICAL,57.54,57.54,57.54,57.53999999999999,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,37540.0,57540.0,157.64383561643837,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),57540.0,False,False,0,0,0,0,0.0,Normal
RE37190830,ZM1,2025-09-13,2025-10-13,30,30,98.29,98.08433333333332,98.29,97.88,0.1233353525774446,CRITICAL,62.03,62.03,62.03,62.03,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,42030.0,62030.0,169.94520547945206,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),62030.0,False,False,0,0,0,0,0.0,Normal
RE25190154,ZM1,2025-09-13,2025-10-13,30,30,98.29,98.08433333333332,98.29,97.88,0.1233353525774446,CRITICAL,62.42,62.42,62.42,62.42000000000001,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,42420.0,62420.0,171.013698630137,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),62420.0,False,False,0,0,0,0,0.0,Normal
RE25190161,ZM1,2025-09-13,2025-10-13,30,30,98.29,98.08433333333332,98.29,97.88,0.1233353525774446,CRITICAL,63.09,63.09,63.09,63.08999999999999,1.4453792906454277e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,43090.0,63090.0,172.84931506849315,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),63090.0,False,False,0,0,0,0,0.0,Normal
RE37190768,ZM1,2025-09-13,2025-10-13,30,30,98.29,98.08433333333332,98.29,97.88,0.1233353525774446,CRITICAL,60.05,60.05,60.05,60.04999999999998,1.4453792906454277e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,40049.99999999999,60049.99999999999,164.52054794520546,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),60049.99999999999,False,False,0,0,0,0,0.0,Normal
RE36191238,ZM1,2025-09-13,2025-10-13,30,30,98.29,98.08433333333332,98.29,97.88,0.1233353525774446,CRITICAL,58.77,58.77,58.77,58.77,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,38770.0,58770.0,161.013698630137,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),58770.0,False,False,0,0,0,0,0.0,Normal
RE37190762,ZM1,2025-09-13,2025-10-13,30,30,98.29,98.08433333333332,98.29,97.88,0.1233353525774446,CRITICAL,61.73,61.73,61.73,61.73,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,41729.99999999999,61729.99999999999,169.12328767123284,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),61729.99999999999,False,False,0,0,0,0,0.0,Normal
RE27190092,ZM1,2025-09-13,2025-10-13,30,30,97.51,96.60866666666666,97.51,95.73,0.5447285520351383,CRITICAL,54.9,54.9,54.9,54.90000000000001,1.4453792906454277e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,34900.0,54900.0,150.41095890410958,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),54900.0,False,False,0,0,0,0,0.0,Normal
ZN32220689,ZM1,2025-09-13,2025-10-13,30,30,97.34,97.06766666666668,97.34,96.79,0.1753161348149008,CRITICAL,8.18,8.18,8.18,8.180000000000001,1.806724113306785e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,0.0,8180.0,22.410958904109588,30.0,100.0,30.0,Excellent (<0.01%/day),Normal,22.410958904109588,Critical (<20%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),8180.0,False,False,0,0,40,0,12.0,Medium
RE48175122,ZM1,2025-09-13,2025-10-13,30,30,97.0,96.808,97.0,96.62,0.1228231136284175,CRITICAL,48.72,48.72,48.72,48.720000000000006,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,28720.0,48720.0,133.4794520547945,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),48720.0,False,False,0,0,40,0,12.0,Normal
RE39190002,ZM1,2025-09-13,2025-10-13,30,30,96.38,96.16966666666669,96.38,95.95,0.1267221596530237,CRITICAL,62.03,62.03,62.03,62.03,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,42030.0,62030.0,169.94520547945206,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),62030.0,False,False,0,0,0,0,0.0,Normal
RE27190028,ZM1,2025-09-13,2025-10-13,30,30,96.27,96.06400000000002,96.27,95.88,0.1245017656709028,CRITICAL,83.25,83.25,83.25,83.25,0.0,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,63250.0,83250.0,228.08219178082192,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),83250.0,False,False,0,0,0,0,0.0,Normal
RE50182716,ZM1,2025-09-13,2025-10-13,30,30,95.4,92.8793333333333,95.4,90.41,1.5307445412526255,CRITICAL,43.37,43.37,43.37,43.369999999999976,2.1680689359681412e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,23370.0,43370.0,118.82191780821918,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),43370.0,False,False,0,0,40,0,12.0,Normal
RE50182910,ZM1,2025-09-13,2025-10-13,30,30,93.11,90.59033333333332,93.11,88.13,1.5300901107864329,CRITICAL,43.42,43.42,43.42,43.42000000000001,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,23420.0,43420.0,118.95890410958904,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),43420.0,False,False,0,0,40,0,12.0,Normal
RE51186563,ZM1,2025-09-13,2025-10-13,30,30,92.24,89.71299999999998,92.24,87.25,1.53044314069375,CRITICAL,43.13,43.13,43.13,43.13000000000002,2.1680689359681412e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,23130.000000000004,43130.0,118.16438356164385,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),43130.0,False,False,0,0,40,0,12.0,Normal
ZN52211055,ZM1,2025-09-13,2025-10-13,30,30,90.0,90.0,90.0,90.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
ZN52211070,ZM1,2025-09-13,2025-10-13,30,30,90.0,90.0,90.0,90.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
ZN52211115,ZM1,2025-09-13,2025-10-13,30,30,90.0,90.0,90.0,90.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
ZN52211083,ZM1,2025-09-13,2025-10-13,30,30,90.0,90.0,90.0,90.0,0.0,CRITICAL,0.35,0.35,0.35,0.3499999999999998,1.1292025708167404e-16,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,0.0,349.99999999999994,0.9589041095890408,30.0,100.0,30.0,Excellent (<0.01%/day),Normal,0.958904109589041,Critical (<20%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,CRITICAL (<1 year),False,False,False,False,False,True,False,False,Excellent (>12 years),349.99999999999994,False,False,0,0,40,0,12.0,Medium
ZN52211175,ZM1,2025-09-13,2025-10-13,30,30,90.0,90.0,90.0,90.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
ZN52211182,ZM1,2025-09-13,2025-10-13,30,30,90.0,90.0,90.0,90.0,0.0,CRITICAL,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Low,Sensor Issue,0,Active (<24h),False,False,,,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),,False,False,0,0,0,0,0.0,Normal
ZN32220701,ZM1,2025-09-13,2025-10-13,30,30,89.68,88.54733333333333,89.68,87.45,0.6797359189716468,CRITICAL,13.84,13.84,13.84,13.839999999999996,5.420172339920354e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,0.0,13840.0,37.917808219178085,30.0,100.0,30.0,Excellent (<0.01%/day),Normal,30.0,Critical (<20%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),13840.0,False,False,0,0,40,0,12.0,Medium
ZN17220062,ZM1,2025-09-13,2025-10-13,30,30,84.09,83.05133333333332,84.09,82.02,0.6403002169420936,CRITICAL,78.17,78.17,78.17,78.17000000000002,1.4453792906454277e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,58170.0,78170.0,214.16438356164383,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),78170.0,False,False,0,0,0,0,0.0,Normal
ZN17220054,ZM1,2025-09-13,2025-10-13,30,30,83.98,82.942,83.98,81.91,0.6405461032157077,CRITICAL,77.41,77.41,77.41,77.41,0.0,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,57409.99999999999,77410.0,212.08219178082192,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),77410.0,False,False,0,0,0,0,0.0,Normal
ZN17220417,ZM1,2025-09-13,2025-10-13,30,30,83.1,82.05866666666667,83.1,81.03,0.6404186848882708,CRITICAL,78.16,78.16,78.16,78.16,0.0,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,58159.99999999999,78160.0,214.13698630136983,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),78160.0,False,False,0,0,0,0,0.0,Normal
ZN39210941,ZM1,2025-09-13,2025-10-13,30,30,82.21,81.93033333333332,82.21,81.67,0.1617678910498389,CRITICAL,95.36,95.36,95.36,95.36000000000004,2.890758581290855e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,75360.0,95360.0,261.2602739726028,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),95360.0,False,False,0,0,0,0,0.0,Normal
ZN39210963,ZM1,2025-09-13,2025-10-13,30,30,82.21,81.93033333333332,82.21,81.67,0.1617678910498389,CRITICAL,97.09,97.09,97.09,97.09000000000002,1.4453792906454277e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,77090.0,97090.0,266.0,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),97090.0,False,False,0,0,0,0,0.0,Normal
ZN17220261,ZM1,2025-09-13,2025-10-13,30,30,82.21,81.93033333333332,82.21,81.67,0.1617678910498389,CRITICAL,96.86,96.86,96.86,96.86000000000004,2.890758581290855e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,76860.0,96860.0,265.36986301369865,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),96860.0,False,False,0,0,0,0,0.0,Normal
ZN39211004,ZM1,2025-09-13,2025-10-13,30,30,82.16,81.731,82.16,80.92,0.3908818500386719,CRITICAL,86.13,86.13,86.13,86.13000000000002,2.890758581290855e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,66130.0,86130.0,235.97260273972603,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),86130.0,False,False,0,0,0,0,0.0,Normal
ZN39211090,ZM1,2025-09-13,2025-10-13,30,30,82.16,81.73933333333335,82.16,80.94,0.3834231778770464,CRITICAL,77.43,77.43,77.43,77.42999999999999,1.4453792906454277e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,57430.00000000001,77430.0,212.13698630136983,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),77430.0,False,False,0,0,0,0,0.0,Normal
ZN39211060,ZM1,2025-09-13,2025-10-13,30,30,82.12,81.85099999999998,82.12,81.58,0.1621908199281507,CRITICAL,90.88,90.88,90.88,90.88000000000002,2.890758581290855e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,70880.0,90880.0,248.986301369863,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),90880.0,False,False,0,0,0,0,0.0,Normal
ZN39210997,ZM1,2025-09-13,2025-10-13,30,30,82.12,81.85099999999998,82.12,81.58,0.1621908199281507,CRITICAL,92.26,92.26,92.26,92.26000000000003,4.3361378719362836e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,72260.0,92260.0,252.76712328767124,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),92260.0,False,False,0,0,0,0,0.0,Normal
ZN17220123,ZM1,2025-09-13,2025-10-13,30,30,82.01,81.74600000000001,82.01,81.47,0.1633401359127631,CRITICAL,80.51,80.51,80.51,80.51000000000003,2.890758581290855e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,60510.00000000001,80510.0,220.57534246575344,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),80510.0,False,False,0,0,0,0,0.0,Normal
RE27190089,ZM1,2025-09-13,2025-10-13,30,30,80.87,78.28433333333332,80.87,75.76,1.568567726508383,CRITICAL,52.08,52.08,52.08,52.07999999999999,7.226896453227138e-15,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,32080.0,52080.0,142.68493150684932,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Fair (40-60%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),52080.0,False,False,0,0,0,0,0.0,Normal
ZN17220214,ZM1,2025-09-13,2025-10-13,30,30,80.19,79.91199999999999,80.19,79.63,0.1667829479417421,CRITICAL,87.67,87.67,87.67,87.67000000000002,1.4453792906454277e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,67670.0,87670.0,240.1917808219178,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),87670.0,False,False,0,0,0,0,0.0,Normal
ZN17220256,ZM1,2025-09-13,2025-10-13,30,30,80.19,79.71433333333333,80.19,78.85,0.4182284752037632,CRITICAL,85.75,85.75,85.75,85.75,0.0,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,65750.0,85750.0,234.93150684931507,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),85750.0,False,False,0,0,0,0,0.0,Normal
ZN17220265,ZM1,2025-09-13,2025-10-13,30,30,80.19,79.91199999999999,80.19,79.63,0.1667829479417421,CRITICAL,86.15,86.15,86.15,86.15000000000003,2.890758581290855e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,66150.0,86150.0,236.027397260274,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),86150.0,False,False,0,0,0,0,0.0,Normal
ZN17220326,ZM1,2025-09-13,2025-10-13,30,30,80.12,79.85766666666667,80.12,79.59,0.1673048700433731,CRITICAL,93.6,93.6,93.6,93.59999999999997,2.890758581290855e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,73600.0,93599.99999999999,256.43835616438355,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),93599.99999999999,False,False,0,0,0,0,0.0,Normal
ZN17220325,ZM1,2025-09-13,2025-10-13,30,30,80.12,79.85766666666667,80.12,79.59,0.1673048700433731,CRITICAL,86.49,86.49,86.49,86.48999999999995,4.3361378719362836e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,66490.0,86490.0,236.95890410958904,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),86490.0,False,False,0,0,0,0,0.0,Normal
ZN17220353,ZM1,2025-09-13,2025-10-13,30,30,80.12,79.85766666666667,80.12,79.59,0.1673048700433731,CRITICAL,85.88,85.88,85.88,85.88000000000002,2.890758581290855e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,65880.0,85880.0,235.2876712328767,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),85880.0,False,False,0,0,0,0,0.0,Normal
ZN17220240,ZM1,2025-09-13,2025-10-13,30,30,80.12,79.85766666666667,80.12,79.59,0.1673048700433731,CRITICAL,85.96,85.96,85.96,85.96000000000001,1.4453792906454277e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,65959.99999999999,85959.99999999999,235.50684931506845,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),85959.99999999999,False,False,0,0,0,0,0.0,Normal
ZN17220218,ZM1,2025-09-13,2025-10-13,30,30,80.1,79.55466666666666,80.1,78.64,0.4806513779512518,CRITICAL,84.86,84.86,84.86,84.86000000000003,2.890758581290855e-14,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.001,-0.0263972602739726,64860.0,84860.0,232.4931506849315,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),84860.0,False,False,0,0,0,0,0.0,Normal
